#	Label	BJD_TDB	rel_flux_T1	rel_flux_err_T1	AIRMASS
114	fl.debias.st.0891.TIC184733148.01.fits	2459501.901357	0.056874	0.000087	1.052568
115	fl.debias.st.0892.TIC184733148.01.fits	2459501.901971	0.056792	0.000086	1.053634
116	fl.debias.st.0893.TIC184733148.01.fits	2459501.902561	0.056810	0.000086	1.054673
117	fl.debias.st.0894.TIC184733148.01.fits	2459501.903186	0.056991	0.000086	1.055785
118	fl.debias.st.0895.TIC184733148.01.fits	2459501.903800	0.056851	0.000086	1.056890
119	fl.debias.st.0896.TIC184733148.01.fits	2459501.904413	0.056949	0.000086	1.058007
120	fl.debias.st.0897.TIC184733148.01.fits	2459501.905003	0.056885	0.000086	1.059094
121	fl.debias.st.0898.TIC184733148.01.fits	2459501.905594	0.056814	0.000086	1.060194
122	fl.debias.st.0899.TIC184733148.01.fits	2459501.906184	0.056924	0.000086	1.061306
123	fl.debias.st.0900.TIC184733148.01.fits	2459501.906797	0.057036	0.000087	1.062474
124	fl.debias.st.0901.TIC184733148.01.fits	2459501.907422	0.056768	0.000086	1.063677
125	fl.debias.st.0902.TIC184733148.01.fits	2459501.908036	0.056901	0.000087	1.064872
126	fl.debias.st.0903.TIC184733148.01.fits	2459501.908661	0.056924	0.000087	1.066103
127	fl.debias.st.0904.TIC184733148.01.fits	2459501.909263	0.056923	0.000087	1.067301
128	fl.debias.st.0905.TIC184733148.01.fits	2459501.909888	0.056987	0.000087	1.068559
129	fl.debias.st.0906.TIC184733148.01.fits	2459501.910501	0.056858	0.000087	1.069808
130	fl.debias.st.0907.TIC184733148.01.fits	2459501.911115	0.056722	0.000087	1.071070
131	fl.debias.st.0908.TIC184733148.01.fits	2459501.911728	0.056826	0.000087	1.072346
132	fl.debias.st.0909.TIC184733148.01.fits	2459501.912318	0.056806	0.000087	1.073586
133	fl.debias.st.0910.TIC184733148.01.fits	2459501.912909	0.056918	0.000087	1.074839
134	fl.debias.st.0911.TIC184733148.01.fits	2459501.913522	0.057044	0.000087	1.076155
135	fl.debias.st.0912.TIC184733148.01.fits	2459501.914136	0.056731	0.000086	1.077485
136	fl.debias.st.0913.TIC184733148.01.fits	2459501.914737	0.056819	0.000087	1.078803
137	fl.debias.st.0914.TIC184733148.01.fits	2459501.915328	0.057020	0.000087	1.080109
138	fl.debias.st.0915.TIC184733148.01.fits	2459501.915941	0.056812	0.000087	1.081480
139	fl.debias.st.0916.TIC184733148.01.fits	2459501.916566	0.056897	0.000087	1.082892
140	fl.debias.st.0917.TIC184733148.01.fits	2459501.917180	0.056911	0.000087	1.084291
141	fl.debias.st.0918.TIC184733148.01.fits	2459501.917770	0.056956	0.000086	1.085652
142	fl.debias.st.0919.TIC184733148.01.fits	2459501.918383	0.056903	0.000086	1.087080
143	fl.debias.st.0920.TIC184733148.01.fits	2459501.918997	0.056975	0.000087	1.088522
144	fl.debias.st.0921.TIC184733148.01.fits	2459501.919599	0.056840	0.000087	1.089951
145	fl.debias.st.0922.TIC184733148.01.fits	2459501.920189	0.056897	0.000087	1.091367
146	fl.debias.st.0923.TIC184733148.01.fits	2459501.920791	0.056932	0.000087	1.092824
147	fl.debias.st.0924.TIC184733148.01.fits	2459501.921404	0.056872	0.000087	1.094324
148	fl.debias.st.0925.TIC184733148.01.fits	2459501.921995	0.056875	0.000087	1.095781
149	fl.debias.st.0926.TIC184733148.01.fits	2459501.922608	0.056838	0.000087	1.097311
150	fl.debias.st.0927.TIC184733148.01.fits	2459501.923198	0.056850	0.000087	1.098796
151	fl.debias.st.0928.TIC184733148.01.fits	2459501.923789	0.056762	0.000087	1.100296
152	fl.debias.st.0929.TIC184733148.01.fits	2459501.924379	0.056702	0.000087	1.101810
153	fl.debias.st.0930.TIC184733148.01.fits	2459501.924992	0.056617	0.000086	1.103398
154	fl.debias.st.0931.TIC184733148.01.fits	2459501.925594	0.056820	0.000086	1.104971
155	fl.debias.st.0932.TIC184733148.01.fits	2459501.926208	0.056746	0.000087	1.106590
156	fl.debias.st.0933.TIC184733148.01.fits	2459501.926821	0.056541	0.000087	1.108224
157	fl.debias.st.0934.TIC184733148.01.fits	2459501.927435	0.056569	0.000087	1.109874
158	fl.debias.st.0935.TIC184733148.01.fits	2459501.928048	0.056640	0.000087	1.111540
159	fl.debias.st.0936.TIC184733148.01.fits	2459501.928661	0.056462	0.000087	1.113221
160	fl.debias.st.0937.TIC184733148.01.fits	2459501.929286	0.056444	0.000087	1.114951
161	fl.debias.st.0938.TIC184733148.01.fits	2459501.929900	0.056516	0.000087	1.116665
162	fl.debias.st.0939.TIC184733148.01.fits	2459501.930513	0.056662	0.000087	1.118394
163	fl.debias.st.0940.TIC184733148.01.fits	2459501.931127	0.056544	0.000087	1.120140
164	fl.debias.st.0941.TIC184733148.01.fits	2459501.931740	0.056544	0.000087	1.121903
165	fl.debias.st.0942.TIC184733148.01.fits	2459501.932365	0.056538	0.000087	1.123715
166	fl.debias.st.0943.TIC184733148.01.fits	2459501.932967	0.056376	0.000087	1.125477
167	fl.debias.st.0944.TIC184733148.01.fits	2459501.933592	0.056396	0.000087	1.127324
168	fl.debias.st.0945.TIC184733148.01.fits	2459501.934206	0.056411	0.000087	1.129153
169	fl.debias.st.0946.TIC184733148.01.fits	2459501.934819	0.056391	0.000087	1.130999
170	fl.debias.st.0947.TIC184733148.01.fits	2459501.935433	0.056468	0.000087	1.132862
171	fl.debias.st.0948.TIC184733148.01.fits	2459501.936046	0.056271	0.000087	1.134741
172	fl.debias.st.0949.TIC184733148.01.fits	2459501.936671	0.056324	0.000087	1.136675
173	fl.debias.st.0950.TIC184733148.01.fits	2459501.937284	0.056320	0.000087	1.138589
174	fl.debias.st.0951.TIC184733148.01.fits	2459501.937898	0.056298	0.000087	1.140522
175	fl.debias.st.0952.TIC184733148.01.fits	2459501.938511	0.056382	0.000088	1.142471
176	fl.debias.st.0953.TIC184733148.01.fits	2459501.939136	0.056402	0.000088	1.144476
177	fl.debias.st.0954.TIC184733148.01.fits	2459501.939750	0.056293	0.000088	1.146461
178	fl.debias.st.0955.TIC184733148.01.fits	2459501.940363	0.056277	0.000087	1.148465
179	fl.debias.st.0956.TIC184733148.01.fits	2459501.940977	0.056311	0.000087	1.150486
180	fl.debias.st.0957.TIC184733148.01.fits	2459501.941590	0.056362	0.000087	1.152526
181	fl.debias.st.0958.TIC184733148.01.fits	2459501.942204	0.056325	0.000087	1.154583
182	fl.debias.st.0959.TIC184733148.01.fits	2459501.942817	0.056122	0.000088	1.156659
183	fl.debias.st.0960.TIC184733148.01.fits	2459501.943442	0.056184	0.000088	1.158794
184	fl.debias.st.0961.TIC184733148.01.fits	2459501.944056	0.056208	0.000088	1.160907
185	fl.debias.st.0962.TIC184733148.01.fits	2459501.944669	0.056303	0.000088	1.163040
186	fl.debias.st.0963.TIC184733148.01.fits	2459501.945282	0.056201	0.000088	1.165191
187	fl.debias.st.0964.TIC184733148.01.fits	2459501.945907	0.056109	0.000087	1.167402
188	fl.debias.st.0965.TIC184733148.01.fits	2459501.946521	0.056106	0.000088	1.169592
189	fl.debias.st.0966.TIC184733148.01.fits	2459501.947134	0.056330	0.000088	1.171801
190	fl.debias.st.0967.TIC184733148.01.fits	2459501.947748	0.056231	0.000088	1.174030
191	fl.debias.st.0968.TIC184733148.01.fits	2459501.948361	0.056195	0.000088	1.176278
192	fl.debias.st.0969.TIC184733148.01.fits	2459501.948986	0.056420	0.000088	1.178589
193	fl.debias.st.0970.TIC184733148.01.fits	2459501.949600	0.056214	0.000088	1.180877
194	fl.debias.st.0971.TIC184733148.01.fits	2459501.950213	0.056325	0.000088	1.183185
195	fl.debias.st.0972.TIC184733148.01.fits	2459501.950827	0.056222	0.000087	1.185514
196	fl.debias.st.0973.TIC184733148.01.fits	2459501.951440	0.056290	0.000088	1.187862
197	fl.debias.st.0974.TIC184733148.01.fits	2459501.952053	0.056532	0.000088	1.190231
198	fl.debias.st.0975.TIC184733148.01.fits	2459501.952678	0.056134	0.000088	1.192666
199	fl.debias.st.0976.TIC184733148.01.fits	2459501.953292	0.056398	0.000088	1.195077
200	fl.debias.st.0977.TIC184733148.01.fits	2459501.953905	0.056356	0.000088	1.197509
201	fl.debias.st.0978.TIC184733148.01.fits	2459501.954519	0.056337	0.000088	1.199962
202	fl.debias.st.0979.TIC184733148.01.fits	2459501.955144	0.056386	0.000088	1.202483
203	fl.debias.st.0980.TIC184733148.01.fits	2459501.955746	0.056198	0.000088	1.204932
204	fl.debias.st.0981.TIC184733148.01.fits	2459501.956359	0.056205	0.000087	1.207449
205	fl.debias.st.0982.TIC184733148.01.fits	2459501.956984	0.056396	0.000088	1.210036
206	fl.debias.st.0983.TIC184733148.01.fits	2459501.957598	0.056209	0.000088	1.212598
207	fl.debias.st.0984.TIC184733148.01.fits	2459501.958211	0.056251	0.000088	1.215181
208	fl.debias.st.0985.TIC184733148.01.fits	2459501.958825	0.056198	0.000088	1.217787
209	fl.debias.st.0986.TIC184733148.01.fits	2459501.959438	0.056001	0.000088	1.220415
210	fl.debias.st.0987.TIC184733148.01.fits	2459501.960063	0.056334	0.000088	1.223116
211	fl.debias.st.0988.TIC184733148.01.fits	2459501.960665	0.056327	0.000088	1.225740
212	fl.debias.st.0989.TIC184733148.01.fits	2459501.961290	0.056246	0.000088	1.228487
213	fl.debias.st.0990.TIC184733148.01.fits	2459501.961903	0.056251	0.000088	1.231208
214	fl.debias.st.0991.TIC184733148.01.fits	2459501.962528	0.056198	0.000088	1.234003
215	fl.debias.st.0992.TIC184733148.01.fits	2459501.963188	0.056201	0.000088	1.236981
216	fl.debias.st.0993.TIC184733148.01.fits	2459501.963802	0.056453	0.000088	1.239774
217	fl.debias.st.0994.TIC184733148.01.fits	2459501.964392	0.056397	0.000088	1.242484
218	fl.debias.st.0995.TIC184733148.01.fits	2459501.965017	0.056465	0.000088	1.245379
219	fl.debias.st.0996.TIC184733148.01.fits	2459501.965630	0.056636	0.000088	1.248244
220	fl.debias.st.0997.TIC184733148.01.fits	2459501.966244	0.056497	0.000088	1.251134
221	fl.debias.st.0998.TIC184733148.01.fits	2459501.966869	0.056262	0.000087	1.254104
222	fl.debias.st.0999.TIC184733148.01.fits	2459501.967482	0.056379	0.000088	1.257044
223	fl.debias.st.1000.TIC184733148.01.fits	2459501.968096	0.056239	0.000088	1.260009
224	fl.debias.st.1001.TIC184733148.01.fits	2459501.968709	0.056383	0.000088	1.263000
225	fl.debias.st.1002.TIC184733148.01.fits	2459501.969334	0.056235	0.000088	1.266073
226	fl.debias.st.1003.TIC184733148.01.fits	2459501.969948	0.056265	0.000087	1.269116
227	fl.debias.st.1004.TIC184733148.01.fits	2459501.970561	0.056286	0.000088	1.272184
228	fl.debias.st.1005.TIC184733148.01.fits	2459501.971209	0.056391	0.000088	1.275456
229	fl.debias.st.1006.TIC184733148.01.fits	2459501.971823	0.056342	0.000088	1.278579
230	fl.debias.st.1007.TIC184733148.01.fits	2459501.972448	0.056222	0.000088	1.281788
231	fl.debias.st.1008.TIC184733148.01.fits	2459501.973061	0.056365	0.000088	1.284966
232	fl.debias.st.1009.TIC184733148.01.fits	2459501.973675	0.056370	0.000088	1.288170
233	fl.debias.st.1010.TIC184733148.01.fits	2459501.974288	0.056449	0.000088	1.291402
234	fl.debias.st.1011.TIC184733148.01.fits	2459501.974913	0.056436	0.000088	1.294724
235	fl.debias.st.1012.TIC184733148.01.fits	2459501.975515	0.056242	0.000088	1.297950
236	fl.debias.st.1013.TIC184733148.01.fits	2459501.976140	0.056270	0.000088	1.301329
237	fl.debias.st.1014.TIC184733148.01.fits	2459501.976788	0.056211	0.000088	1.304864
238	fl.debias.st.1015.TIC184733148.01.fits	2459501.977402	0.056259	0.000088	1.308240
239	fl.debias.st.1016.TIC184733148.01.fits	2459501.978015	0.056244	0.000088	1.311644
240	fl.debias.st.1017.TIC184733148.01.fits	2459501.978617	0.056337	0.000088	1.315013
241	fl.debias.st.1018.TIC184733148.01.fits	2459501.979207	0.056242	0.000088	1.318345
242	fl.debias.st.1019.TIC184733148.01.fits	2459501.979821	0.056337	0.000088	1.321836
243	fl.debias.st.1020.TIC184733148.01.fits	2459501.980411	0.056265	0.000088	1.325225
244	fl.debias.st.1021.TIC184733148.01.fits	2459501.981001	0.056279	0.000088	1.328641
245	fl.debias.st.1022.TIC184733148.01.fits	2459501.981626	0.056358	0.000088	1.332289
246	fl.debias.st.1023.TIC184733148.01.fits	2459501.982240	0.056212	0.000088	1.335901
247	fl.debias.st.1024.TIC184733148.01.fits	2459501.982853	0.056225	0.000088	1.339544
248	fl.debias.st.1025.TIC184733148.01.fits	2459501.983467	0.056058	0.000088	1.343219
249	fl.debias.st.1026.TIC184733148.01.fits	2459501.984080	0.056267	0.000088	1.346926
250	fl.debias.st.1027.TIC184733148.01.fits	2459501.984693	0.056266	0.000089	1.350664
251	fl.debias.st.1028.TIC184733148.01.fits	2459501.985307	0.056339	0.000089	1.354435
252	fl.debias.st.1029.TIC184733148.01.fits	2459501.985932	0.056229	0.000089	1.358311
253	fl.debias.st.1030.TIC184733148.01.fits	2459501.986545	0.056302	0.000089	1.362149
254	fl.debias.st.1031.TIC184733148.01.fits	2459501.987159	0.056384	0.000089	1.366019
255	fl.debias.st.1032.TIC184733148.01.fits	2459501.987772	0.056239	0.000089	1.369924
256	fl.debias.st.1033.TIC184733148.01.fits	2459501.988397	0.056278	0.000089	1.373937
257	fl.debias.st.1034.TIC184733148.01.fits	2459501.988988	0.056388	0.000089	1.377760
258	fl.debias.st.1035.TIC184733148.01.fits	2459501.989601	0.056351	0.000089	1.381768
259	fl.debias.st.1036.TIC184733148.01.fits	2459501.990214	0.056328	0.000088	1.385810
260	fl.debias.st.1037.TIC184733148.01.fits	2459501.990816	0.056369	0.000089	1.389810
261	fl.debias.st.1038.TIC184733148.01.fits	2459501.991441	0.056312	0.000088	1.394000
262	fl.debias.st.1039.TIC184733148.01.fits	2459501.992055	0.056152	0.000089	1.398150
263	fl.debias.st.1040.TIC184733148.01.fits	2459501.992668	0.056405	0.000089	1.402336
264	fl.debias.st.1041.TIC184733148.01.fits	2459501.993293	0.056363	0.000089	1.406639
265	fl.debias.st.1042.TIC184733148.01.fits	2459501.993907	0.056385	0.000089	1.410899
266	fl.debias.st.1043.TIC184733148.01.fits	2459501.994520	0.056298	0.000089	1.415198
267	fl.debias.st.1044.TIC184733148.01.fits	2459501.995145	0.056356	0.000089	1.419616
268	fl.debias.st.1045.TIC184733148.01.fits	2459501.995770	0.056438	0.000089	1.424074
269	fl.debias.st.1046.TIC184733148.01.fits	2459501.996395	0.056342	0.000089	1.428573
270	fl.debias.st.1047.TIC184733148.01.fits	2459501.997009	0.056432	0.000089	1.433028
271	fl.debias.st.1048.TIC184733148.01.fits	2459501.997599	0.056449	0.000089	1.437352
272	fl.debias.st.1049.TIC184733148.01.fits	2459501.998212	0.056445	0.000089	1.441885
273	fl.debias.st.1050.TIC184733148.01.fits	2459501.998837	0.056379	0.000089	1.446545
274	fl.debias.st.1051.TIC184733148.01.fits	2459501.999439	0.056264	0.000089	1.451073
275	fl.debias.st.1052.TIC184733148.01.fits	2459502.000064	0.056470	0.000089	1.455817
276	fl.debias.st.1053.TIC184733148.01.fits	2459502.000678	0.056326	0.000089	1.460515
277	fl.debias.st.1054.TIC184733148.01.fits	2459502.001291	0.056399	0.000089	1.465255
278	fl.debias.st.1055.TIC184733148.01.fits	2459502.001916	0.056494	0.000089	1.470129
279	fl.debias.st.1056.TIC184733148.01.fits	2459502.002530	0.056195	0.000089	1.474956
280	fl.debias.st.1057.TIC184733148.01.fits	2459502.003143	0.056302	0.000089	1.479827
281	fl.debias.st.1058.TIC184733148.01.fits	2459502.003757	0.056506	0.000090	1.484741
282	fl.debias.st.1059.TIC184733148.01.fits	2459502.004370	0.056221	0.000089	1.489701
283	fl.debias.st.1060.TIC184733148.01.fits	2459502.004983	0.056518	0.000090	1.494705
284	fl.debias.st.1061.TIC184733148.01.fits	2459502.005609	0.056404	0.000090	1.499850
285	fl.debias.st.1062.TIC184733148.01.fits	2459502.006222	0.056257	0.000089	1.504947
286	fl.debias.st.1063.TIC184733148.01.fits	2459502.006835	0.056297	0.000089	1.510090
287	fl.debias.st.1064.TIC184733148.01.fits	2459502.007449	0.056157	0.000090	1.515281
288	fl.debias.st.1065.TIC184733148.01.fits	2459502.008062	0.056535	0.000090	1.520519
289	fl.debias.st.1066.TIC184733148.01.fits	2459502.008676	0.056230	0.000089	1.525805
290	fl.debias.st.1067.TIC184733148.01.fits	2459502.009301	0.056418	0.000090	1.531241
291	fl.debias.st.1068.TIC184733148.01.fits	2459502.009914	0.056384	0.000089	1.536626
292	fl.debias.st.1069.TIC184733148.01.fits	2459502.010528	0.056227	0.000089	1.542061
293	fl.debias.st.1070.TIC184733148.01.fits	2459502.011141	0.056446	0.000090	1.547546
294	fl.debias.st.1071.TIC184733148.01.fits	2459502.011755	0.056618	0.000090	1.553082
